artist,track,Week,Ranking
Nine Days,If I Am,1,68
Nine Days,If I Am,2,68
Nine Days,If I Am,3,81
Nine Days,If I Am,4,94
Nine Days,If I Am,5,100
Nine Days,If I Am,6,101
Nine Days,If I Am,7,101
Nine Days,If I Am,8,101
Nine Days,If I Am,9,101
Nine Days,If I Am,10,101
Nine Days,If I Am,11,101
Nine Days,If I Am,12,101
Nine Days,If I Am,13,101
Nine Days,If I Am,14,101
Nine Days,If I Am,15,101
Nine Days,If I Am,16,101
Nine Days,If I Am,17,101
Nine Days,If I Am,18,101
Nine Days,If I Am,19,101
Nine Days,If I Am,20,101
Nine Days,If I Am,21,101
Nine Days,If I Am,22,101
Nine Days,If I Am,23,101
Nine Days,If I Am,24,101
Nine Days,If I Am,25,101
Nine Days,If I Am,26,101
Nine Days,If I Am,27,101
Nine Days,If I Am,28,101
Nine Days,If I Am,29,101
Nine Days,If I Am,30,101
Nine Days,If I Am,31,101
Nine Days,If I Am,32,101
Nine Days,If I Am,33,101
Nine Days,If I Am,34,101
Nine Days,If I Am,35,101
Nine Days,If I Am,36,101
Nine Days,If I Am,37,101
Nine Days,If I Am,38,101
Nine Days,If I Am,39,101
Nine Days,If I Am,40,101
Nine Days,If I Am,41,101
Nine Days,If I Am,42,101
Nine Days,If I Am,43,101
Nine Days,If I Am,44,101
Nine Days,If I Am,45,101
Nine Days,If I Am,46,101
Nine Days,If I Am,47,101
Nine Days,If I Am,48,101
Nine Days,If I Am,49,101
Nine Days,If I Am,50,101
Nine Days,If I Am,51,101
Nine Days,If I Am,52,101
Nine Days,If I Am,53,101
Nine Days,If I Am,54,101
Nine Days,If I Am,55,101
Nine Days,If I Am,56,101
Nine Days,If I Am,57,101
Nine Days,If I Am,58,101
Nine Days,If I Am,59,101
Nine Days,If I Am,60,101
Nine Days,If I Am,61,101
Nine Days,If I Am,62,101
Nine Days,If I Am,63,101
Nine Days,If I Am,64,101
Nine Days,If I Am,65,101
Nine Days,If I Am,66,101
Nine Days,If I Am,67,101
Nine Days,If I Am,68,101
Nine Days,If I Am,69,101
Nine Days,If I Am,70,101
Nine Days,If I Am,71,101
Nine Days,If I Am,72,101
Nine Days,If I Am,73,101
Nine Days,If I Am,74,101
Nine Days,If I Am,75,101
Nine Days,If I Am,76,101
No Doubt,Simple Kind Of Life,1,50
No Doubt,Simple Kind Of Life,2,40
No Doubt,Simple Kind Of Life,3,39
No Doubt,Simple Kind Of Life,4,38
No Doubt,Simple Kind Of Life,5,38
No Doubt,Simple Kind Of Life,6,48
No Doubt,Simple Kind Of Life,7,52
No Doubt,Simple Kind Of Life,8,55
No Doubt,Simple Kind Of Life,9,80
No Doubt,Simple Kind Of Life,10,85
No Doubt,Simple Kind Of Life,11,88
No Doubt,Simple Kind Of Life,12,100
No Doubt,Simple Kind Of Life,13,98
No Doubt,Simple Kind Of Life,14,101
No Doubt,Simple Kind Of Life,15,101
No Doubt,Simple Kind Of Life,16,101
No Doubt,Simple Kind Of Life,17,101
No Doubt,Simple Kind Of Life,18,101
No Doubt,Simple Kind Of Life,19,101
No Doubt,Simple Kind Of Life,20,101
No Doubt,Simple Kind Of Life,21,101
No Doubt,Simple Kind Of Life,22,101
No Doubt,Simple Kind Of Life,23,101
No Doubt,Simple Kind Of Life,24,101
No Doubt,Simple Kind Of Life,25,101
No Doubt,Simple Kind Of Life,26,101
No Doubt,Simple Kind Of Life,27,101
No Doubt,Simple Kind Of Life,28,101
No Doubt,Simple Kind Of Life,29,101
No Doubt,Simple Kind Of Life,30,101
No Doubt,Simple Kind Of Life,31,101
No Doubt,Simple Kind Of Life,32,101
No Doubt,Simple Kind Of Life,33,101
No Doubt,Simple Kind Of Life,34,101
No Doubt,Simple Kind Of Life,35,101
No Doubt,Simple Kind Of Life,36,101
No Doubt,Simple Kind Of Life,37,101
No Doubt,Simple Kind Of Life,38,101
No Doubt,Simple Kind Of Life,39,101
No Doubt,Simple Kind Of Life,40,101
No Doubt,Simple Kind Of Life,41,101
No Doubt,Simple Kind Of Life,42,101
No Doubt,Simple Kind Of Life,43,101
No Doubt,Simple Kind Of Life,44,101
No Doubt,Simple Kind Of Life,45,101
No Doubt,Simple Kind Of Life,46,101
No Doubt,Simple Kind Of Life,47,101
No Doubt,Simple Kind Of Life,48,101
No Doubt,Simple Kind Of Life,49,101
No Doubt,Simple Kind Of Life,50,101
No Doubt,Simple Kind Of Life,51,101
No Doubt,Simple Kind Of Life,52,101
No Doubt,Simple Kind Of Life,53,101
No Doubt,Simple Kind Of Life,54,101
No Doubt,Simple Kind Of Life,55,101
No Doubt,Simple Kind Of Life,56,101
No Doubt,Simple Kind Of Life,57,101
No Doubt,Simple Kind Of Life,58,101
No Doubt,Simple Kind Of Life,59,101
No Doubt,Simple Kind Of Life,60,101
No Doubt,Simple Kind Of Life,61,101
No Doubt,Simple Kind Of Life,62,101
No Doubt,Simple Kind Of Life,63,101
No Doubt,Simple Kind Of Life,64,101
No Doubt,Simple Kind Of Life,65,101
No Doubt,Simple Kind Of Life,66,101
No Doubt,Simple Kind Of Life,67,101
No Doubt,Simple Kind Of Life,68,101
No Doubt,Simple Kind Of Life,69,101
No Doubt,Simple Kind Of Life,70,101
No Doubt,Simple Kind Of Life,71,101
No Doubt,Simple Kind Of Life,72,101
No Doubt,Simple Kind Of Life,73,101
No Doubt,Simple Kind Of Life,74,101
No Doubt,Simple Kind Of Life,75,101
No Doubt,Simple Kind Of Life,76,101
Nu Flavor,3 Little Words,1,97
Nu Flavor,3 Little Words,2,97
Nu Flavor,3 Little Words,3,89
Nu Flavor,3 Little Words,4,89
Nu Flavor,3 Little Words,5,94
Nu Flavor,3 Little Words,6,90
Nu Flavor,3 Little Words,7,99
Nu Flavor,3 Little Words,8,97
Nu Flavor,3 Little Words,9,98
Nu Flavor,3 Little Words,10,101
Nu Flavor,3 Little Words,11,101
Nu Flavor,3 Little Words,12,101
Nu Flavor,3 Little Words,13,101
Nu Flavor,3 Little Words,14,101
Nu Flavor,3 Little Words,15,101
Nu Flavor,3 Little Words,16,101
Nu Flavor,3 Little Words,17,101
Nu Flavor,3 Little Words,18,101
Nu Flavor,3 Little Words,19,101
Nu Flavor,3 Little Words,20,101
Nu Flavor,3 Little Words,21,101
Nu Flavor,3 Little Words,22,101
Nu Flavor,3 Little Words,23,101
Nu Flavor,3 Little Words,24,101
Nu Flavor,3 Little Words,25,101
Nu Flavor,3 Little Words,26,101
Nu Flavor,3 Little Words,27,101
Nu Flavor,3 Little Words,28,101
Nu Flavor,3 Little Words,29,101
Nu Flavor,3 Little Words,30,101
Nu Flavor,3 Little Words,31,101
Nu Flavor,3 Little Words,32,101
Nu Flavor,3 Little Words,33,101
Nu Flavor,3 Little Words,34,101
Nu Flavor,3 Little Words,35,101
Nu Flavor,3 Little Words,36,101
Nu Flavor,3 Little Words,37,101
Nu Flavor,3 Little Words,38,101
Nu Flavor,3 Little Words,39,101
Nu Flavor,3 Little Words,40,101
Nu Flavor,3 Little Words,41,101
Nu Flavor,3 Little Words,42,101
Nu Flavor,3 Little Words,43,101
Nu Flavor,3 Little Words,44,101
Nu Flavor,3 Little Words,45,101
Nu Flavor,3 Little Words,46,101
Nu Flavor,3 Little Words,47,101
Nu Flavor,3 Little Words,48,101
Nu Flavor,3 Little Words,49,101
Nu Flavor,3 Little Words,50,101
Nu Flavor,3 Little Words,51,101
Nu Flavor,3 Little Words,52,101
Nu Flavor,3 Little Words,53,101
Nu Flavor,3 Little Words,54,101
Nu Flavor,3 Little Words,55,101
Nu Flavor,3 Little Words,56,101
Nu Flavor,3 Little Words,57,101
Nu Flavor,3 Little Words,58,101
Nu Flavor,3 Little Words,59,101
Nu Flavor,3 Little Words,60,101
Nu Flavor,3 Little Words,61,101
Nu Flavor,3 Little Words,62,101
Nu Flavor,3 Little Words,63,101
Nu Flavor,3 Little Words,64,101
Nu Flavor,3 Little Words,65,101
Nu Flavor,3 Little Words,66,101
Nu Flavor,3 Little Words,67,101
Nu Flavor,3 Little Words,68,101
Nu Flavor,3 Little Words,69,101
Nu Flavor,3 Little Words,70,101
Nu Flavor,3 Little Words,71,101
Nu Flavor,3 Little Words,72,101
Nu Flavor,3 Little Words,73,101
Nu Flavor,3 Little Words,74,101
Nu Flavor,3 Little Words,75,101
Nu Flavor,3 Little Words,76,101
"Offspring, The",Original Prankster,1,74
"Offspring, The",Original Prankster,2,71
"Offspring, The",Original Prankster,3,70
"Offspring, The",Original Prankster,4,70
"Offspring, The",Original Prankster,5,77
"Offspring, The",Original Prankster,6,78
"Offspring, The",Original Prankster,7,91
"Offspring, The",Original Prankster,8,89
"Offspring, The",Original Prankster,9,92
"Offspring, The",Original Prankster,10,101
"Offspring, The",Original Prankster,11,101
"Offspring, The",Original Prankster,12,101
"Offspring, The",Original Prankster,13,101
"Offspring, The",Original Prankster,14,101
"Offspring, The",Original Prankster,15,101
"Offspring, The",Original Prankster,16,101
"Offspring, The",Original Prankster,17,101
"Offspring, The",Original Prankster,18,101
"Offspring, The",Original Prankster,19,101
"Offspring, The",Original Prankster,20,101
"Offspring, The",Original Prankster,21,101
"Offspring, The",Original Prankster,22,101
"Offspring, The",Original Prankster,23,101
"Offspring, The",Original Prankster,24,101
"Offspring, The",Original Prankster,25,101
"Offspring, The",Original Prankster,26,101
"Offspring, The",Original Prankster,27,101
"Offspring, The",Original Prankster,28,101
"Offspring, The",Original Prankster,29,101
"Offspring, The",Original Prankster,30,101
"Offspring, The",Original Prankster,31,101
"Offspring, The",Original Prankster,32,101
"Offspring, The",Original Prankster,33,101
"Offspring, The",Original Prankster,34,101
"Offspring, The",Original Prankster,35,101
"Offspring, The",Original Prankster,36,101
"Offspring, The",Original Prankster,37,101
"Offspring, The",Original Prankster,38,101
"Offspring, The",Original Prankster,39,101
"Offspring, The",Original Prankster,40,101
"Offspring, The",Original Prankster,41,101
"Offspring, The",Original Prankster,42,101
"Offspring, The",Original Prankster,43,101
"Offspring, The",Original Prankster,44,101
"Offspring, The",Original Prankster,45,101
"Offspring, The",Original Prankster,46,101
"Offspring, The",Original Prankster,47,101
"Offspring, The",Original Prankster,48,101
"Offspring, The",Original Prankster,49,101
"Offspring, The",Original Prankster,50,101
"Offspring, The",Original Prankster,51,101
"Offspring, The",Original Prankster,52,101
"Offspring, The",Original Prankster,53,101
"Offspring, The",Original Prankster,54,101
"Offspring, The",Original Prankster,55,101
"Offspring, The",Original Prankster,56,101
"Offspring, The",Original Prankster,57,101
"Offspring, The",Original Prankster,58,101
"Offspring, The",Original Prankster,59,101
"Offspring, The",Original Prankster,60,101
"Offspring, The",Original Prankster,61,101
"Offspring, The",Original Prankster,62,101
"Offspring, The",Original Prankster,63,101
"Offspring, The",Original Prankster,64,101
"Offspring, The",Original Prankster,65,101
"Offspring, The",Original Prankster,66,101
"Offspring, The",Original Prankster,67,101
"Offspring, The",Original Prankster,68,101
"Offspring, The",Original Prankster,69,101
"Offspring, The",Original Prankster,70,101
"Offspring, The",Original Prankster,71,101
"Offspring, The",Original Prankster,72,101
"Offspring, The",Original Prankster,73,101
"Offspring, The",Original Prankster,74,101
"Offspring, The",Original Prankster,75,101
"Offspring, The",Original Prankster,76,101
"Paisley, Brad",Me Neither,1,87
"Paisley, Brad",Me Neither,2,85
"Paisley, Brad",Me Neither,3,90
"Paisley, Brad",Me Neither,4,92
"Paisley, Brad",Me Neither,5,101
"Paisley, Brad",Me Neither,6,101
"Paisley, Brad",Me Neither,7,101
"Paisley, Brad",Me Neither,8,101
"Paisley, Brad",Me Neither,9,101
"Paisley, Brad",Me Neither,10,101
"Paisley, Brad",Me Neither,11,101
"Paisley, Brad",Me Neither,12,101
"Paisley, Brad",Me Neither,13,101
"Paisley, Brad",Me Neither,14,101
"Paisley, Brad",Me Neither,15,101
"Paisley, Brad",Me Neither,16,101
"Paisley, Brad",Me Neither,17,101
"Paisley, Brad",Me Neither,18,101
"Paisley, Brad",Me Neither,19,101
"Paisley, Brad",Me Neither,20,101
"Paisley, Brad",Me Neither,21,101
"Paisley, Brad",Me Neither,22,101
"Paisley, Brad",Me Neither,23,101
"Paisley, Brad",Me Neither,24,101
"Paisley, Brad",Me Neither,25,101
"Paisley, Brad",Me Neither,26,101
"Paisley, Brad",Me Neither,27,101
"Paisley, Brad",Me Neither,28,101
"Paisley, Brad",Me Neither,29,101
"Paisley, Brad",Me Neither,30,101
"Paisley, Brad",Me Neither,31,101
"Paisley, Brad",Me Neither,32,101
"Paisley, Brad",Me Neither,33,101
"Paisley, Brad",Me Neither,34,101
"Paisley, Brad",Me Neither,35,101
"Paisley, Brad",Me Neither,36,101
"Paisley, Brad",Me Neither,37,101
"Paisley, Brad",Me Neither,38,101
"Paisley, Brad",Me Neither,39,101
"Paisley, Brad",Me Neither,40,101
"Paisley, Brad",Me Neither,41,101
"Paisley, Brad",Me Neither,42,101
"Paisley, Brad",Me Neither,43,101
"Paisley, Brad",Me Neither,44,101
"Paisley, Brad",Me Neither,45,101
"Paisley, Brad",Me Neither,46,101
"Paisley, Brad",Me Neither,47,101
"Paisley, Brad",Me Neither,48,101
"Paisley, Brad",Me Neither,49,101
"Paisley, Brad",Me Neither,50,101
"Paisley, Brad",Me Neither,51,101
"Paisley, Brad",Me Neither,52,101
"Paisley, Brad",Me Neither,53,101
"Paisley, Brad",Me Neither,54,101
"Paisley, Brad",Me Neither,55,101
"Paisley, Brad",Me Neither,56,101
"Paisley, Brad",Me Neither,57,101
"Paisley, Brad",Me Neither,58,101
"Paisley, Brad",Me Neither,59,101
"Paisley, Brad",Me Neither,60,101
"Paisley, Brad",Me Neither,61,101
"Paisley, Brad",Me Neither,62,101
"Paisley, Brad",Me Neither,63,101
"Paisley, Brad",Me Neither,64,101
"Paisley, Brad",Me Neither,65,101
"Paisley, Brad",Me Neither,66,101
"Paisley, Brad",Me Neither,67,101
"Paisley, Brad",Me Neither,68,101
"Paisley, Brad",Me Neither,69,101
"Paisley, Brad",Me Neither,70,101
"Paisley, Brad",Me Neither,71,101
"Paisley, Brad",Me Neither,72,101
"Paisley, Brad",Me Neither,73,101
"Paisley, Brad",Me Neither,74,101
"Paisley, Brad",Me Neither,75,101
"Paisley, Brad",Me Neither,76,101
"Paisley, Brad",We Danced,1,71
"Paisley, Brad",We Danced,2,68
"Paisley, Brad",We Danced,3,52
"Paisley, Brad",We Danced,4,52
"Paisley, Brad",We Danced,5,45
"Paisley, Brad",We Danced,6,42
"Paisley, Brad",We Danced,7,39
"Paisley, Brad",We Danced,8,34
"Paisley, Brad",We Danced,9,34
"Paisley, Brad",We Danced,10,29
"Paisley, Brad",We Danced,11,36
"Paisley, Brad",We Danced,12,42
"Paisley, Brad",We Danced,13,55
"Paisley, Brad",We Danced,14,53
"Paisley, Brad",We Danced,15,57
"Paisley, Brad",We Danced,16,64
"Paisley, Brad",We Danced,17,72
"Paisley, Brad",We Danced,18,84
"Paisley, Brad",We Danced,19,83
"Paisley, Brad",We Danced,20,86
"Paisley, Brad",We Danced,21,101
"Paisley, Brad",We Danced,22,101
"Paisley, Brad",We Danced,23,101
"Paisley, Brad",We Danced,24,101
"Paisley, Brad",We Danced,25,101
"Paisley, Brad",We Danced,26,101
"Paisley, Brad",We Danced,27,101
"Paisley, Brad",We Danced,28,101
"Paisley, Brad",We Danced,29,101
"Paisley, Brad",We Danced,30,101
"Paisley, Brad",We Danced,31,101
"Paisley, Brad",We Danced,32,101
"Paisley, Brad",We Danced,33,101
"Paisley, Brad",We Danced,34,101
"Paisley, Brad",We Danced,35,101
"Paisley, Brad",We Danced,36,101
"Paisley, Brad",We Danced,37,101
"Paisley, Brad",We Danced,38,101
"Paisley, Brad",We Danced,39,101
"Paisley, Brad",We Danced,40,101
"Paisley, Brad",We Danced,41,101
"Paisley, Brad",We Danced,42,101
"Paisley, Brad",We Danced,43,101
"Paisley, Brad",We Danced,44,101
"Paisley, Brad",We Danced,45,101
"Paisley, Brad",We Danced,46,101
"Paisley, Brad",We Danced,47,101
"Paisley, Brad",We Danced,48,101
"Paisley, Brad",We Danced,49,101
"Paisley, Brad",We Danced,50,101
"Paisley, Brad",We Danced,51,101
"Paisley, Brad",We Danced,52,101
"Paisley, Brad",We Danced,53,101
"Paisley, Brad",We Danced,54,101
"Paisley, Brad",We Danced,55,101
"Paisley, Brad",We Danced,56,101
"Paisley, Brad",We Danced,57,101
"Paisley, Brad",We Danced,58,101
"Paisley, Brad",We Danced,59,101
"Paisley, Brad",We Danced,60,101
"Paisley, Brad",We Danced,61,101
"Paisley, Brad",We Danced,62,101
"Paisley, Brad",We Danced,63,101
"Paisley, Brad",We Danced,64,101
"Paisley, Brad",We Danced,65,101
"Paisley, Brad",We Danced,66,101
"Paisley, Brad",We Danced,67,101
"Paisley, Brad",We Danced,68,101
"Paisley, Brad",We Danced,69,101
"Paisley, Brad",We Danced,70,101
"Paisley, Brad",We Danced,71,101
"Paisley, Brad",We Danced,72,101
"Paisley, Brad",We Danced,73,101
"Paisley, Brad",We Danced,74,101
"Paisley, Brad",We Danced,75,101
"Paisley, Brad",We Danced,76,101
Papa Roach,Last Resort,1,75
Papa Roach,Last Resort,2,71
Papa Roach,Last Resort,3,69
Papa Roach,Last Resort,4,69
Papa Roach,Last Resort,5,66
Papa Roach,Last Resort,6,64
Papa Roach,Last Resort,7,61
Papa Roach,Last Resort,8,61
Papa Roach,Last Resort,9,66
Papa Roach,Last Resort,10,64
Papa Roach,Last Resort,11,63
Papa Roach,Last Resort,12,60
Papa Roach,Last Resort,13,65
Papa Roach,Last Resort,14,66
Papa Roach,Last Resort,15,62
Papa Roach,Last Resort,16,66
Papa Roach,Last Resort,17,64
Papa Roach,Last Resort,18,64
Papa Roach,Last Resort,19,57
Papa Roach,Last Resort,20,72
Papa Roach,Last Resort,21,101
Papa Roach,Last Resort,22,101
Papa Roach,Last Resort,23,101
Papa Roach,Last Resort,24,101
Papa Roach,Last Resort,25,101
Papa Roach,Last Resort,26,101
Papa Roach,Last Resort,27,101
Papa Roach,Last Resort,28,101
Papa Roach,Last Resort,29,101
Papa Roach,Last Resort,30,101
Papa Roach,Last Resort,31,101
Papa Roach,Last Resort,32,101
Papa Roach,Last Resort,33,101
Papa Roach,Last Resort,34,101
Papa Roach,Last Resort,35,101
Papa Roach,Last Resort,36,101
Papa Roach,Last Resort,37,101
Papa Roach,Last Resort,38,101
Papa Roach,Last Resort,39,101
Papa Roach,Last Resort,40,101
Papa Roach,Last Resort,41,101
Papa Roach,Last Resort,42,101
Papa Roach,Last Resort,43,101
Papa Roach,Last Resort,44,101
Papa Roach,Last Resort,45,101
Papa Roach,Last Resort,46,101
Papa Roach,Last Resort,47,101
Papa Roach,Last Resort,48,101
Papa Roach,Last Resort,49,101
Papa Roach,Last Resort,50,101
Papa Roach,Last Resort,51,101
Papa Roach,Last Resort,52,101
Papa Roach,Last Resort,53,101
Papa Roach,Last Resort,54,101
Papa Roach,Last Resort,55,101
Papa Roach,Last Resort,56,101
Papa Roach,Last Resort,57,101
Papa Roach,Last Resort,58,101
Papa Roach,Last Resort,59,101
Papa Roach,Last Resort,60,101
Papa Roach,Last Resort,61,101
Papa Roach,Last Resort,62,101
Papa Roach,Last Resort,63,101
Papa Roach,Last Resort,64,101
Papa Roach,Last Resort,65,101
Papa Roach,Last Resort,66,101
Papa Roach,Last Resort,67,101
Papa Roach,Last Resort,68,101
Papa Roach,Last Resort,69,101
Papa Roach,Last Resort,70,101
Papa Roach,Last Resort,71,101
Papa Roach,Last Resort,72,101
Papa Roach,Last Resort,73,101
Papa Roach,Last Resort,74,101
Papa Roach,Last Resort,75,101
Papa Roach,Last Resort,76,101
Pearl Jam,Nothing As It Seems,1,49
Pearl Jam,Nothing As It Seems,2,70
Pearl Jam,Nothing As It Seems,3,84
Pearl Jam,Nothing As It Seems,4,89
Pearl Jam,Nothing As It Seems,5,93
Pearl Jam,Nothing As It Seems,6,91
Pearl Jam,Nothing As It Seems,7,101
Pearl Jam,Nothing As It Seems,8,101
Pearl Jam,Nothing As It Seems,9,101
Pearl Jam,Nothing As It Seems,10,101
Pearl Jam,Nothing As It Seems,11,101
Pearl Jam,Nothing As It Seems,12,101
Pearl Jam,Nothing As It Seems,13,101
Pearl Jam,Nothing As It Seems,14,101
Pearl Jam,Nothing As It Seems,15,101
Pearl Jam,Nothing As It Seems,16,101
Pearl Jam,Nothing As It Seems,17,101
Pearl Jam,Nothing As It Seems,18,101
Pearl Jam,Nothing As It Seems,19,101
Pearl Jam,Nothing As It Seems,20,101
Pearl Jam,Nothing As It Seems,21,101
Pearl Jam,Nothing As It Seems,22,101
Pearl Jam,Nothing As It Seems,23,101
Pearl Jam,Nothing As It Seems,24,101
Pearl Jam,Nothing As It Seems,25,101
Pearl Jam,Nothing As It Seems,26,101
Pearl Jam,Nothing As It Seems,27,101
Pearl Jam,Nothing As It Seems,28,101
Pearl Jam,Nothing As It Seems,29,101
Pearl Jam,Nothing As It Seems,30,101
Pearl Jam,Nothing As It Seems,31,101
Pearl Jam,Nothing As It Seems,32,101
Pearl Jam,Nothing As It Seems,33,101
Pearl Jam,Nothing As It Seems,34,101
Pearl Jam,Nothing As It Seems,35,101
Pearl Jam,Nothing As It Seems,36,101
Pearl Jam,Nothing As It Seems,37,101
Pearl Jam,Nothing As It Seems,38,101
Pearl Jam,Nothing As It Seems,39,101
Pearl Jam,Nothing As It Seems,40,101
Pearl Jam,Nothing As It Seems,41,101
Pearl Jam,Nothing As It Seems,42,101
Pearl Jam,Nothing As It Seems,43,101
Pearl Jam,Nothing As It Seems,44,101
Pearl Jam,Nothing As It Seems,45,101
Pearl Jam,Nothing As It Seems,46,101
Pearl Jam,Nothing As It Seems,47,101
Pearl Jam,Nothing As It Seems,48,101
Pearl Jam,Nothing As It Seems,49,101
Pearl Jam,Nothing As It Seems,50,101
Pearl Jam,Nothing As It Seems,51,101
Pearl Jam,Nothing As It Seems,52,101
Pearl Jam,Nothing As It Seems,53,101
Pearl Jam,Nothing As It Seems,54,101
Pearl Jam,Nothing As It Seems,55,101
Pearl Jam,Nothing As It Seems,56,101
Pearl Jam,Nothing As It Seems,57,101
Pearl Jam,Nothing As It Seems,58,101
Pearl Jam,Nothing As It Seems,59,101
Pearl Jam,Nothing As It Seems,60,101
Pearl Jam,Nothing As It Seems,61,101
Pearl Jam,Nothing As It Seems,62,101
Pearl Jam,Nothing As It Seems,63,101
Pearl Jam,Nothing As It Seems,64,101
Pearl Jam,Nothing As It Seems,65,101
Pearl Jam,Nothing As It Seems,66,101
Pearl Jam,Nothing As It Seems,67,101
Pearl Jam,Nothing As It Seems,68,101
Pearl Jam,Nothing As It Seems,69,101
Pearl Jam,Nothing As It Seems,70,101
Pearl Jam,Nothing As It Seems,71,101
Pearl Jam,Nothing As It Seems,72,101
Pearl Jam,Nothing As It Seems,73,101
Pearl Jam,Nothing As It Seems,74,101
Pearl Jam,Nothing As It Seems,75,101
Pearl Jam,Nothing As It Seems,76,101
Pink,Most Girls,1,85
Pink,Most Girls,2,70
Pink,Most Girls,3,52
Pink,Most Girls,4,36
Pink,Most Girls,5,27
Pink,Most Girls,6,21
Pink,Most Girls,7,15
Pink,Most Girls,8,13
Pink,Most Girls,9,12
Pink,Most Girls,10,8
Pink,Most Girls,11,5
Pink,Most Girls,12,5
Pink,Most Girls,13,5
Pink,Most Girls,14,6
Pink,Most Girls,15,5
Pink,Most Girls,16,4
Pink,Most Girls,17,6
Pink,Most Girls,18,8
Pink,Most Girls,19,11
Pink,Most Girls,20,14
Pink,Most Girls,21,14
Pink,Most Girls,22,16
Pink,Most Girls,23,18
Pink,Most Girls,24,21
Pink,Most Girls,25,26
Pink,Most Girls,26,39
Pink,Most Girls,27,46
Pink,Most Girls,28,101
Pink,Most Girls,29,101
Pink,Most Girls,30,101
Pink,Most Girls,31,101
Pink,Most Girls,32,101
Pink,Most Girls,33,101
Pink,Most Girls,34,101
Pink,Most Girls,35,101
Pink,Most Girls,36,101
Pink,Most Girls,37,101
Pink,Most Girls,38,101
Pink,Most Girls,39,101
Pink,Most Girls,40,101
Pink,Most Girls,41,101
Pink,Most Girls,42,101
Pink,Most Girls,43,101
Pink,Most Girls,44,101
Pink,Most Girls,45,101
Pink,Most Girls,46,101
Pink,Most Girls,47,101
Pink,Most Girls,48,101
Pink,Most Girls,49,101
Pink,Most Girls,50,101
Pink,Most Girls,51,101
Pink,Most Girls,52,101
Pink,Most Girls,53,101
Pink,Most Girls,54,101
Pink,Most Girls,55,101
Pink,Most Girls,56,101
Pink,Most Girls,57,101
Pink,Most Girls,58,101
Pink,Most Girls,59,101
Pink,Most Girls,60,101
Pink,Most Girls,61,101
Pink,Most Girls,62,101
Pink,Most Girls,63,101
Pink,Most Girls,64,101
Pink,Most Girls,65,101
Pink,Most Girls,66,101
Pink,Most Girls,67,101
Pink,Most Girls,68,101
Pink,Most Girls,69,101
Pink,Most Girls,70,101
Pink,Most Girls,71,101
Pink,Most Girls,72,101
Pink,Most Girls,73,101
Pink,Most Girls,74,101
Pink,Most Girls,75,101
Pink,Most Girls,76,101
Pink,There U Go,1,25
Pink,There U Go,2,15
Pink,There U Go,3,12
Pink,There U Go,4,11
Pink,There U Go,5,11
Pink,There U Go,6,7
Pink,There U Go,7,7
Pink,There U Go,8,12
Pink,There U Go,9,14
Pink,There U Go,10,15
Pink,There U Go,11,15
Pink,There U Go,12,17
Pink,There U Go,13,19
Pink,There U Go,14,16
Pink,There U Go,15,15
Pink,There U Go,16,14
Pink,There U Go,17,12
Pink,There U Go,18,10
Pink,There U Go,19,10
Pink,There U Go,20,10
Pink,There U Go,21,8
Pink,There U Go,22,9
Pink,There U Go,23,12
Pink,There U Go,24,16
Pink,There U Go,25,20
Pink,There U Go,26,22
Pink,There U Go,27,33
Pink,There U Go,28,39
Pink,There U Go,29,39
Pink,There U Go,30,41
Pink,There U Go,31,46
Pink,There U Go,32,44
Pink,There U Go,33,101
Pink,There U Go,34,101
Pink,There U Go,35,101
Pink,There U Go,36,101
Pink,There U Go,37,101
Pink,There U Go,38,101
Pink,There U Go,39,101
Pink,There U Go,40,101
Pink,There U Go,41,101
Pink,There U Go,42,101
Pink,There U Go,43,101
Pink,There U Go,44,101
Pink,There U Go,45,101
Pink,There U Go,46,101
Pink,There U Go,47,101
Pink,There U Go,48,101
Pink,There U Go,49,101
Pink,There U Go,50,101
Pink,There U Go,51,101
Pink,There U Go,52,101
Pink,There U Go,53,101
Pink,There U Go,54,101
Pink,There U Go,55,101
Pink,There U Go,56,101
Pink,There U Go,57,101
Pink,There U Go,58,101
Pink,There U Go,59,101
Pink,There U Go,60,101
Pink,There U Go,61,101
Pink,There U Go,62,101
Pink,There U Go,63,101
Pink,There U Go,64,101
Pink,There U Go,65,101
Pink,There U Go,66,101
Pink,There U Go,67,101
Pink,There U Go,68,101
Pink,There U Go,69,101
Pink,There U Go,70,101
Pink,There U Go,71,101
Pink,There U Go,72,101
Pink,There U Go,73,101
Pink,There U Go,74,101
Pink,There U Go,75,101
Pink,There U Go,76,101
"Price, Kelly",As We Lay,1,82
"Price, Kelly",As We Lay,2,69
"Price, Kelly",As We Lay,3,69
"Price, Kelly",As We Lay,4,64
"Price, Kelly",As We Lay,5,71
"Price, Kelly",As We Lay,6,79
"Price, Kelly",As We Lay,7,82
"Price, Kelly",As We Lay,8,89
"Price, Kelly",As We Lay,9,101
"Price, Kelly",As We Lay,10,101
"Price, Kelly",As We Lay,11,101
"Price, Kelly",As We Lay,12,101
"Price, Kelly",As We Lay,13,101
"Price, Kelly",As We Lay,14,101
"Price, Kelly",As We Lay,15,101
"Price, Kelly",As We Lay,16,101
"Price, Kelly",As We Lay,17,101
"Price, Kelly",As We Lay,18,101
"Price, Kelly",As We Lay,19,101
"Price, Kelly",As We Lay,20,101
